tweet-id,class
11874,1:NewYork
11875,1:NewYork
11876,1:NewYork
11877,1:NewYork
11878,1:NewYork
11879,1:NewYork
11880,1:NewYork
11881,1:NewYork
11882,1:NewYork
11883,1:NewYork
11884,1:NewYork
11885,1:NewYork
11886,1:NewYork
11887,1:NewYork
11888,1:NewYork
11889,1:NewYork
11890,1:NewYork
11891,2:California
11892,1:NewYork
11893,1:NewYork
11894,1:NewYork
11895,2:California
11896,1:NewYork
11897,1:NewYork
11898,1:NewYork
11899,1:NewYork
11900,1:NewYork
11901,1:NewYork
11973,1:NewYork
11974,3:Georgia
11975,1:NewYork
11976,1:NewYork
11977,1:NewYork
11978,1:NewYork
11979,1:NewYork
11980,1:NewYork
11981,1:NewYork
11982,1:NewYork
11983,1:NewYork
11984,1:NewYork
11985,3:Georgia
11986,1:NewYork
11987,1:NewYork
11988,1:NewYork
11989,1:NewYork
11990,1:NewYork
11991,1:NewYork
11992,3:Georgia
11993,3:Georgia
11994,1:NewYork
11995,1:NewYork
12068,1:NewYork
12069,1:NewYork
12070,1:NewYork
12071,1:NewYork
12072,1:NewYork
12073,2:California
12074,1:NewYork
12075,1:NewYork
12076,1:NewYork
12077,1:NewYork
12078,1:NewYork
12079,1:NewYork
12080,1:NewYork
12081,1:NewYork
12082,1:NewYork
12083,1:NewYork
12084,1:NewYork
12085,1:NewYork
12086,1:NewYork
12087,1:NewYork
12088,1:NewYork
12119,1:NewYork
12120,1:NewYork
12121,1:NewYork
12122,1:NewYork
12123,3:Georgia
12124,1:NewYork
12125,2:California
12126,1:NewYork
12127,1:NewYork
12128,1:NewYork
12129,1:NewYork
12130,1:NewYork
12131,1:NewYork
12132,1:NewYork
12133,1:NewYork
12134,1:NewYork
12135,1:NewYork
12136,1:NewYork
12137,1:NewYork
12138,1:NewYork
12139,1:NewYork
12140,1:NewYork
12141,1:NewYork
12142,1:NewYork
12143,1:NewYork
12144,1:NewYork
12145,1:NewYork
12146,1:NewYork
12147,1:NewYork
12148,1:NewYork
12149,1:NewYork
12150,1:NewYork
12151,2:California
12152,1:NewYork
12153,1:NewYork
12154,1:NewYork
12155,1:NewYork
12156,3:Georgia
12157,1:NewYork
12158,1:NewYork
12159,1:NewYork
12160,1:NewYork
12161,1:NewYork
12162,1:NewYork
12163,1:NewYork
12164,1:NewYork
12165,1:NewYork
12166,1:NewYork
12167,1:NewYork
12168,1:NewYork
12169,1:NewYork
12170,1:NewYork
12171,1:NewYork
12172,1:NewYork
12173,1:NewYork
12174,1:NewYork
12175,1:NewYork
12176,1:NewYork
12177,1:NewYork
12178,1:NewYork
12179,1:NewYork
12180,1:NewYork
12181,1:NewYork
12182,1:NewYork
12183,1:NewYork
12184,1:NewYork
12185,1:NewYork
12186,1:NewYork
12187,1:NewYork
12188,1:NewYork
12189,1:NewYork
12190,1:NewYork
12191,1:NewYork
12192,1:NewYork
12193,1:NewYork
12194,1:NewYork
12195,1:NewYork
12196,1:NewYork
12197,1:NewYork
12198,1:NewYork
12199,1:NewYork
12200,1:NewYork
12304,2:California
12305,2:California
12306,1:NewYork
12307,1:NewYork
12308,2:California
12309,2:California
12310,1:NewYork
12311,1:NewYork
12312,1:NewYork
12313,1:NewYork
12314,2:California
12315,1:NewYork
12316,2:California
12317,2:California
12318,1:NewYork
12319,1:NewYork
12320,2:California
12321,2:California
12322,1:NewYork
12323,1:NewYork
12324,2:California
12325,1:NewYork
12326,2:California
12327,2:California
12328,1:NewYork
12329,1:NewYork
12330,1:NewYork
12331,2:California
12332,1:NewYork
12333,1:NewYork
12334,1:NewYork
12335,2:California
12336,1:NewYork
12337,2:California
12338,1:NewYork
12339,1:NewYork
12340,1:NewYork
12341,1:NewYork
12342,2:California
12343,2:California
12344,1:NewYork
12345,1:NewYork
12346,1:NewYork
12347,1:NewYork
12348,2:California
12349,1:NewYork
12350,1:NewYork
12351,1:NewYork
12352,1:NewYork
12353,1:NewYork
12354,1:NewYork
12355,2:California
12356,2:California
12357,1:NewYork
12358,1:NewYork
12359,2:California
12360,2:California
12361,1:NewYork
12362,2:California
12508,1:NewYork
12509,1:NewYork
12510,1:NewYork
12511,1:NewYork
12512,1:NewYork
12513,1:NewYork
12514,1:NewYork
12515,1:NewYork
12516,1:NewYork
12517,1:NewYork
12518,1:NewYork
12519,1:NewYork
12520,1:NewYork
12521,1:NewYork
12522,1:NewYork
12523,1:NewYork
12524,1:NewYork
12525,2:California
12526,1:NewYork
12527,1:NewYork
12528,1:NewYork
12529,1:NewYork
12530,1:NewYork
12531,1:NewYork
12532,1:NewYork
12533,1:NewYork
12534,1:NewYork
12535,1:NewYork
12536,1:NewYork
12537,1:NewYork
12538,1:NewYork
12539,1:NewYork
12540,1:NewYork
12541,1:NewYork
12542,1:NewYork
12571,1:NewYork
12572,1:NewYork
12573,1:NewYork
12574,1:NewYork
12575,1:NewYork
12576,1:NewYork
12577,1:NewYork
12578,2:California
12579,1:NewYork
12580,1:NewYork
12581,1:NewYork
12582,1:NewYork
12583,3:Georgia
12584,1:NewYork
12585,3:Georgia
12586,2:California
12587,1:NewYork
12588,1:NewYork
12589,1:NewYork
12590,1:NewYork
12591,1:NewYork
12592,1:NewYork
12593,1:NewYork
12594,1:NewYork
12595,1:NewYork
12596,1:NewYork
12597,1:NewYork
12598,1:NewYork
12599,1:NewYork
12600,2:California
12601,1:NewYork
12602,1:NewYork
12603,1:NewYork
12604,2:California
12605,1:NewYork
12606,1:NewYork
12607,1:NewYork
12608,1:NewYork
12609,3:Georgia
12610,1:NewYork
12611,1:NewYork
12612,1:NewYork
12613,1:NewYork
12614,1:NewYork
12615,1:NewYork
12616,2:California
12723,1:NewYork
12724,1:NewYork
12725,1:NewYork
12726,1:NewYork
12727,1:NewYork
12728,1:NewYork
12729,1:NewYork
12730,3:Georgia
12731,1:NewYork
12732,1:NewYork
12733,1:NewYork
12734,3:Georgia
12735,1:NewYork
12736,3:Georgia
12737,1:NewYork
12738,3:Georgia
12739,1:NewYork
12740,1:NewYork
12741,1:NewYork
12742,1:NewYork
12743,1:NewYork
12744,1:NewYork
12745,1:NewYork
12746,3:Georgia
12747,1:NewYork
12748,1:NewYork
12749,1:NewYork
12750,1:NewYork
12751,1:NewYork
12752,2:California
12753,1:NewYork
12754,1:NewYork
12826,1:NewYork
12827,1:NewYork
12828,1:NewYork
12829,1:NewYork
12830,1:NewYork
12831,1:NewYork
12832,1:NewYork
12833,1:NewYork
12834,1:NewYork
12835,1:NewYork
12836,1:NewYork
12837,1:NewYork
12838,1:NewYork
12839,1:NewYork
12840,1:NewYork
12841,2:California
12842,1:NewYork
12843,1:NewYork
12844,1:NewYork
12845,1:NewYork
12846,1:NewYork
12847,1:NewYork
12848,1:NewYork
12849,1:NewYork
12850,1:NewYork
12851,1:NewYork
12883,1:NewYork
12884,1:NewYork
12885,1:NewYork
12886,1:NewYork
12887,1:NewYork
12888,1:NewYork
12889,1:NewYork
12890,1:NewYork
12891,1:NewYork
12892,1:NewYork
12893,1:NewYork
12894,1:NewYork
12895,1:NewYork
12896,1:NewYork
12897,1:NewYork
12898,1:NewYork
12899,1:NewYork
12900,1:NewYork
12901,1:NewYork
12902,1:NewYork
12903,1:NewYork
12904,1:NewYork
12905,1:NewYork
12906,1:NewYork
12907,1:NewYork
12908,1:NewYork
12909,1:NewYork
12952,1:NewYork
12953,1:NewYork
12954,1:NewYork
12955,1:NewYork
12956,1:NewYork
12957,1:NewYork
12958,1:NewYork
12959,1:NewYork
12960,1:NewYork
12961,1:NewYork
12962,2:California
12963,1:NewYork
12964,1:NewYork
12965,1:NewYork
12966,1:NewYork
12967,1:NewYork
12968,1:NewYork
12969,1:NewYork
12970,1:NewYork
12971,1:NewYork
12972,1:NewYork
12973,1:NewYork
12974,1:NewYork
12975,1:NewYork
12976,1:NewYork
12977,1:NewYork
12978,1:NewYork
12979,1:NewYork
12980,1:NewYork
12981,1:NewYork
12982,2:California
12983,1:NewYork
12984,1:NewYork
12985,1:NewYork
12986,1:NewYork
12987,1:NewYork
12988,1:NewYork
12989,1:NewYork
12990,1:NewYork
12991,1:NewYork
12992,1:NewYork
12993,1:NewYork
12994,1:NewYork
12995,2:California
12996,1:NewYork
12997,1:NewYork
12998,1:NewYork
12999,1:NewYork
13000,2:California
13001,3:Georgia
13002,1:NewYork
13003,1:NewYork
13004,2:California
13005,2:California
13006,1:NewYork
13007,1:NewYork
13008,1:NewYork
13009,1:NewYork
13010,1:NewYork
13011,1:NewYork
13012,1:NewYork
13013,1:NewYork
13014,1:NewYork
13015,1:NewYork
13138,1:NewYork
13139,1:NewYork
13140,1:NewYork
13141,1:NewYork
13142,1:NewYork
13143,2:California
13144,1:NewYork
13145,1:NewYork
13146,1:NewYork
13147,1:NewYork
13148,1:NewYork
13149,1:NewYork
13150,1:NewYork
13151,1:NewYork
13152,1:NewYork
13153,1:NewYork
13154,1:NewYork
13155,1:NewYork
13156,1:NewYork
13157,1:NewYork
13158,2:California
13159,1:NewYork
13160,1:NewYork
13161,1:NewYork
13162,3:Georgia
13163,1:NewYork
13164,1:NewYork
13165,1:NewYork
13166,1:NewYork
13167,1:NewYork
13168,1:NewYork
13169,1:NewYork
13170,2:California
13171,1:NewYork
13172,1:NewYork
13173,1:NewYork
13174,1:NewYork
13240,1:NewYork
13241,1:NewYork
13242,1:NewYork
13243,3:Georgia
13244,1:NewYork
13245,1:NewYork
13246,1:NewYork
13247,1:NewYork
13248,2:California
13249,2:California
13250,1:NewYork
13251,1:NewYork
13252,1:NewYork
13253,1:NewYork
13254,1:NewYork
13255,1:NewYork
13256,1:NewYork
13257,1:NewYork
13258,1:NewYork
13259,1:NewYork
13260,3:Georgia
13261,1:NewYork
13262,1:NewYork
13263,1:NewYork
13264,2:California
13265,1:NewYork
13266,1:NewYork
13267,1:NewYork
13268,1:NewYork
13269,1:NewYork
13270,1:NewYork
13271,1:NewYork
13272,1:NewYork
13273,1:NewYork
13274,1:NewYork
13275,1:NewYork
13276,1:NewYork
13277,1:NewYork
13278,1:NewYork
13279,1:NewYork
13280,1:NewYork
13281,1:NewYork
13282,1:NewYork
13283,1:NewYork
13284,1:NewYork
13285,1:NewYork
13286,1:NewYork
13287,1:NewYork
13288,1:NewYork
13289,1:NewYork
13290,1:NewYork
13291,1:NewYork
13292,2:California
13293,1:NewYork
13294,1:NewYork
13295,1:NewYork
13296,1:NewYork
13297,1:NewYork
13298,1:NewYork
13299,1:NewYork
13300,1:NewYork
13301,1:NewYork
13302,1:NewYork
13303,2:California
13304,1:NewYork
13305,1:NewYork
13306,1:NewYork
13307,1:NewYork
13308,1:NewYork
13309,1:NewYork
13310,1:NewYork
13311,1:NewYork
13312,2:California
13313,1:NewYork
13314,1:NewYork
13315,1:NewYork
13316,1:NewYork
13317,1:NewYork
13318,1:NewYork
13319,1:NewYork
13320,1:NewYork
13350,1:NewYork
13351,1:NewYork
13352,3:Georgia
13353,1:NewYork
13354,1:NewYork
13355,1:NewYork
13356,1:NewYork
13357,1:NewYork
13358,1:NewYork
13359,1:NewYork
13360,3:Georgia
13361,1:NewYork
13362,1:NewYork
13363,1:NewYork
13364,1:NewYork
13365,1:NewYork
13366,1:NewYork
13367,1:NewYork
13368,3:Georgia
13369,1:NewYork
13370,1:NewYork
13371,3:Georgia
13372,3:Georgia
13373,1:NewYork
13374,1:NewYork
13375,1:NewYork
13376,3:Georgia
13377,3:Georgia
13378,3:Georgia
13379,3:Georgia
13380,3:Georgia
13381,3:Georgia
13382,1:NewYork
13383,1:NewYork
13384,1:NewYork
13385,1:NewYork
13386,1:NewYork
13387,1:NewYork
13388,1:NewYork
13389,1:NewYork
13390,1:NewYork
13391,3:Georgia
13392,1:NewYork
13393,1:NewYork
13394,1:NewYork
13395,1:NewYork
13396,1:NewYork
13397,1:NewYork
13398,1:NewYork
13399,1:NewYork
13400,1:NewYork
13401,3:Georgia
13402,1:NewYork
13403,1:NewYork
13404,1:NewYork
13405,1:NewYork
13406,1:NewYork
13407,3:Georgia
13408,1:NewYork
13409,1:NewYork
13410,1:NewYork
13411,3:Georgia
13412,1:NewYork
13413,1:NewYork
13414,1:NewYork
13415,1:NewYork
13416,1:NewYork
13417,1:NewYork
13418,1:NewYork
13419,1:NewYork
13420,1:NewYork
13421,1:NewYork
13422,1:NewYork
13423,1:NewYork
13424,1:NewYork
13425,1:NewYork
13426,1:NewYork
13427,3:Georgia
13428,1:NewYork
13429,2:California
13430,1:NewYork
13431,1:NewYork
13432,3:Georgia
13433,1:NewYork
13434,1:NewYork
13435,1:NewYork
13436,3:Georgia
13437,1:NewYork
13438,1:NewYork
13439,1:NewYork
13440,1:NewYork
13603,1:NewYork
13604,1:NewYork
13605,1:NewYork
13606,1:NewYork
13607,1:NewYork
13608,2:California
13609,1:NewYork
13610,1:NewYork
13611,1:NewYork
13612,1:NewYork
13613,1:NewYork
13614,1:NewYork
13615,2:California
13616,1:NewYork
13617,1:NewYork
13618,1:NewYork
13619,2:California
13620,1:NewYork
13621,1:NewYork
13622,1:NewYork
13623,1:NewYork
13624,1:NewYork
13625,1:NewYork
13626,1:NewYork
13627,2:California
13628,1:NewYork
13629,1:NewYork
13630,1:NewYork
13631,1:NewYork
13632,1:NewYork
13633,1:NewYork
13663,1:NewYork
13664,2:California
13665,3:Georgia
13666,1:NewYork
13667,1:NewYork
13668,1:NewYork
13669,3:Georgia
13670,1:NewYork
13671,1:NewYork
13672,1:NewYork
13673,3:Georgia
13674,1:NewYork
13675,1:NewYork
13676,1:NewYork
13677,1:NewYork
13678,1:NewYork
13679,1:NewYork
13680,1:NewYork
13681,1:NewYork
13682,1:NewYork
13683,1:NewYork
13684,1:NewYork
13685,1:NewYork
13686,1:NewYork
13687,1:NewYork
13688,1:NewYork
13689,1:NewYork
13690,1:NewYork
13691,1:NewYork
13692,1:NewYork
13693,1:NewYork
13694,1:NewYork
13695,1:NewYork
13696,1:NewYork
13697,1:NewYork
13698,1:NewYork
13699,1:NewYork
13700,1:NewYork
13701,3:Georgia
13702,1:NewYork
13703,1:NewYork
13704,1:NewYork
13705,1:NewYork
13706,1:NewYork
13707,2:California
13708,1:NewYork
13709,1:NewYork
13710,2:California
13711,1:NewYork
13712,1:NewYork
13713,1:NewYork
13714,2:California
13715,1:NewYork
13716,1:NewYork
13717,1:NewYork
13718,1:NewYork
13719,1:NewYork
13720,1:NewYork
13721,1:NewYork
13722,1:NewYork
13723,1:NewYork
13724,1:NewYork
13725,2:California
13726,1:NewYork
13727,1:NewYork
13728,1:NewYork
13729,1:NewYork
13730,1:NewYork
13731,3:Georgia
13732,1:NewYork
13733,3:Georgia
13734,1:NewYork
13735,1:NewYork
13736,1:NewYork
13737,1:NewYork
13738,1:NewYork
13739,1:NewYork
13740,1:NewYork
13741,1:NewYork
13742,1:NewYork
13743,1:NewYork
13744,1:NewYork
13767,1:NewYork
13768,1:NewYork
13769,1:NewYork
13770,1:NewYork
13771,1:NewYork
13772,1:NewYork
13773,1:NewYork
13774,1:NewYork
13775,1:NewYork
13776,1:NewYork
13777,1:NewYork
13778,1:NewYork
13779,1:NewYork
13780,1:NewYork
13781,1:NewYork
13782,1:NewYork
13783,1:NewYork
13784,1:NewYork
13785,1:NewYork
13786,1:NewYork
13787,1:NewYork
13788,1:NewYork
13789,1:NewYork
13790,1:NewYork
13791,1:NewYork
13859,1:NewYork
13860,1:NewYork
13861,1:NewYork
13862,1:NewYork
13863,1:NewYork
13864,1:NewYork
13865,1:NewYork
13866,1:NewYork
13867,1:NewYork
13868,1:NewYork
13869,1:NewYork
13870,1:NewYork
13871,1:NewYork
13872,2:California
13873,1:NewYork
13874,1:NewYork
13875,1:NewYork
13876,1:NewYork
13877,1:NewYork
13878,1:NewYork
13879,1:NewYork
13880,1:NewYork
13881,1:NewYork
13882,1:NewYork
13883,1:NewYork
13884,2:California
13885,1:NewYork
13886,2:California
13887,1:NewYork
13888,1:NewYork
13889,1:NewYork
13890,1:NewYork
13891,1:NewYork
14003,1:NewYork
14004,1:NewYork
14005,1:NewYork
14006,1:NewYork
14007,1:NewYork
14008,1:NewYork
14009,1:NewYork
14010,1:NewYork
14011,1:NewYork
14012,1:NewYork
14013,1:NewYork
14014,1:NewYork
14015,1:NewYork
14016,1:NewYork
14017,1:NewYork
14018,1:NewYork
14019,1:NewYork
14020,1:NewYork
14021,2:California
14022,1:NewYork
14023,1:NewYork
14024,1:NewYork
14025,1:NewYork
14053,1:NewYork
14054,1:NewYork
14055,1:NewYork
14056,1:NewYork
14057,1:NewYork
14058,1:NewYork
14059,1:NewYork
14060,1:NewYork
14061,1:NewYork
14062,1:NewYork
14063,1:NewYork
14064,1:NewYork
14065,1:NewYork
14066,1:NewYork
14067,1:NewYork
14068,1:NewYork
14069,1:NewYork
14070,1:NewYork
14071,1:NewYork
14072,1:NewYork
14073,1:NewYork
14074,1:NewYork
14096,1:NewYork
14097,1:NewYork
14098,1:NewYork
14099,1:NewYork
14100,1:NewYork
14101,1:NewYork
14102,1:NewYork
14103,1:NewYork
14104,1:NewYork
14105,1:NewYork
14106,1:NewYork
14107,1:NewYork
14108,1:NewYork
14109,1:NewYork
14110,1:NewYork
14111,1:NewYork
14112,1:NewYork
14113,1:NewYork
14114,1:NewYork
14115,1:NewYork
14116,1:NewYork
14117,1:NewYork
14118,1:NewYork
14119,1:NewYork
14120,1:NewYork
14121,1:NewYork
14122,1:NewYork
14123,1:NewYork
14124,1:NewYork
14125,1:NewYork
14126,1:NewYork
14127,1:NewYork
14128,1:NewYork
14129,1:NewYork
14130,1:NewYork
14131,1:NewYork
14132,1:NewYork
14133,1:NewYork
14134,1:NewYork
14135,1:NewYork
14136,1:NewYork
14137,1:NewYork
14138,1:NewYork
14139,1:NewYork
14140,2:California
14141,1:NewYork
14142,1:NewYork
14143,1:NewYork
14144,1:NewYork
14145,1:NewYork
14146,2:California
14147,1:NewYork
14148,1:NewYork
14149,2:California
14150,2:California
14151,1:NewYork
14152,1:NewYork
14153,1:NewYork
14154,2:California
14155,1:NewYork
14156,3:Georgia
14157,2:California
14158,1:NewYork
14159,1:NewYork
14160,1:NewYork
14161,1:NewYork
14162,1:NewYork
14163,1:NewYork
14164,1:NewYork
14165,2:California
14166,1:NewYork
14167,2:California
14168,1:NewYork
14169,1:NewYork
14170,1:NewYork
14171,1:NewYork
14172,1:NewYork
14173,1:NewYork
14174,1:NewYork
14175,1:NewYork
14176,1:NewYork
14177,1:NewYork
14178,1:NewYork
14179,1:NewYork
14180,1:NewYork
14181,1:NewYork
14182,1:NewYork
14183,1:NewYork
14184,1:NewYork
14185,1:NewYork
14186,1:NewYork
14187,1:NewYork
14188,1:NewYork
14189,1:NewYork
14190,1:NewYork
14191,1:NewYork
14192,1:NewYork
14193,1:NewYork
14194,1:NewYork
14195,1:NewYork
14196,1:NewYork
14197,1:NewYork
14198,1:NewYork
14199,1:NewYork
14200,1:NewYork
14201,1:NewYork
14202,1:NewYork
14203,1:NewYork
14204,1:NewYork
14205,1:NewYork
14206,1:NewYork
14207,1:NewYork
14208,1:NewYork
14209,1:NewYork
14210,1:NewYork
14211,1:NewYork
14212,1:NewYork
14213,1:NewYork
14214,1:NewYork
14215,1:NewYork
14216,1:NewYork
14217,1:NewYork
14218,1:NewYork
14219,1:NewYork
14220,1:NewYork
14221,1:NewYork
14222,1:NewYork
14223,1:NewYork
14224,1:NewYork
14225,1:NewYork
14226,1:NewYork
14227,1:NewYork
14228,1:NewYork
14229,1:NewYork
14230,1:NewYork
14231,1:NewYork
14232,1:NewYork
14233,1:NewYork
14234,1:NewYork
14235,1:NewYork
14236,3:Georgia
14237,1:NewYork
14238,1:NewYork
14239,1:NewYork
14240,1:NewYork
14241,1:NewYork
14242,1:NewYork
14243,1:NewYork
14244,1:NewYork
14245,1:NewYork
14246,1:NewYork
14247,1:NewYork
14248,1:NewYork
14249,1:NewYork
14250,1:NewYork
14251,1:NewYork
14252,1:NewYork
14253,1:NewYork
14254,1:NewYork
14255,1:NewYork
14256,1:NewYork
14257,1:NewYork
14258,1:NewYork
14259,1:NewYork
14260,1:NewYork
14304,1:NewYork
14305,1:NewYork
14306,1:NewYork
14307,1:NewYork
14308,1:NewYork
14309,1:NewYork
14310,1:NewYork
14311,1:NewYork
14312,1:NewYork
14313,1:NewYork
14314,1:NewYork
14315,1:NewYork
14316,1:NewYork
14317,1:NewYork
14318,1:NewYork
14319,1:NewYork
14320,1:NewYork
14321,1:NewYork
14322,1:NewYork
14323,1:NewYork
14324,1:NewYork
14325,1:NewYork
14326,1:NewYork
14327,1:NewYork
14328,1:NewYork
14329,1:NewYork
14330,1:NewYork
14331,1:NewYork
14332,1:NewYork
14333,1:NewYork
14334,1:NewYork
14335,1:NewYork
14336,1:NewYork
14337,1:NewYork
14338,1:NewYork
14339,1:NewYork
14340,1:NewYork
14341,1:NewYork
14342,1:NewYork
14343,1:NewYork
14344,1:NewYork
14345,1:NewYork
14346,1:NewYork
14347,1:NewYork
14348,2:California
14349,1:NewYork
14350,1:NewYork
14351,1:NewYork
14352,1:NewYork
14353,1:NewYork
14354,1:NewYork
14355,1:NewYork
14356,1:NewYork
14357,1:NewYork
14358,1:NewYork
14359,1:NewYork
14360,1:NewYork
14361,1:NewYork
14362,1:NewYork
14363,1:NewYork
14364,1:NewYork
14365,1:NewYork
14366,1:NewYork
14367,1:NewYork
14368,1:NewYork
14369,1:NewYork
14370,1:NewYork
14371,1:NewYork
14372,1:NewYork
14373,1:NewYork
14374,1:NewYork
14375,1:NewYork
14376,1:NewYork
14377,1:NewYork
14378,1:NewYork
14379,1:NewYork
14380,1:NewYork
14381,1:NewYork
14382,1:NewYork
14383,1:NewYork
14384,1:NewYork
14385,1:NewYork
14386,1:NewYork
14472,1:NewYork
14473,1:NewYork
14474,1:NewYork
14475,1:NewYork
14476,1:NewYork
14477,2:California
14478,1:NewYork
14479,1:NewYork
14480,1:NewYork
14481,1:NewYork
14482,1:NewYork
14483,1:NewYork
14484,1:NewYork
14485,1:NewYork
14486,1:NewYork
14487,1:NewYork
14488,1:NewYork
14489,1:NewYork
14490,1:NewYork
14491,1:NewYork
14492,1:NewYork
14493,1:NewYork
14494,1:NewYork
14495,1:NewYork
14496,1:NewYork
14497,1:NewYork
14498,1:NewYork
14499,1:NewYork
14500,1:NewYork
14501,1:NewYork
14502,1:NewYork
14503,1:NewYork
14504,1:NewYork
14505,1:NewYork
14506,1:NewYork
14507,1:NewYork
14508,1:NewYork
14509,1:NewYork
14510,1:NewYork
14511,1:NewYork
14512,1:NewYork
14513,1:NewYork
14514,1:NewYork
14515,1:NewYork
14516,1:NewYork
14517,1:NewYork
14518,1:NewYork
14519,2:California
14520,1:NewYork
14521,1:NewYork
14522,1:NewYork
14523,1:NewYork
14524,1:NewYork
14525,1:NewYork
14526,1:NewYork
14527,1:NewYork
14528,1:NewYork
14529,1:NewYork
14530,1:NewYork
14531,1:NewYork
14532,1:NewYork
14533,1:NewYork
14534,1:NewYork
14535,1:NewYork
14564,1:NewYork
14565,1:NewYork
14566,1:NewYork
14567,1:NewYork
14568,1:NewYork
14569,1:NewYork
14570,1:NewYork
14571,1:NewYork
14572,1:NewYork
14573,1:NewYork
14574,1:NewYork
14575,1:NewYork
14576,1:NewYork
14577,1:NewYork
14578,1:NewYork
14579,1:NewYork
14580,1:NewYork
14581,1:NewYork
14582,1:NewYork
14583,1:NewYork
14584,1:NewYork
14585,1:NewYork
14586,1:NewYork
14587,1:NewYork
14588,1:NewYork
14589,1:NewYork
14590,1:NewYork
14591,1:NewYork
14592,1:NewYork
14593,1:NewYork
14594,1:NewYork
14595,1:NewYork
14596,1:NewYork
14597,1:NewYork
14598,1:NewYork
14599,1:NewYork
14600,1:NewYork
14601,1:NewYork
14602,1:NewYork
14603,1:NewYork
14604,1:NewYork
14605,1:NewYork
14606,1:NewYork
14607,1:NewYork
14608,1:NewYork
14609,1:NewYork
14610,1:NewYork
14611,1:NewYork
14612,1:NewYork
14613,1:NewYork
14614,1:NewYork
14615,1:NewYork
14616,1:NewYork
14617,1:NewYork
14618,1:NewYork
14619,1:NewYork
14620,1:NewYork
14621,1:NewYork
14622,3:Georgia
14623,2:California
14624,2:California
14625,1:NewYork
14626,1:NewYork
14627,1:NewYork
14628,1:NewYork
14629,1:NewYork
14630,2:California
14631,1:NewYork
14632,1:NewYork
14633,1:NewYork
14634,1:NewYork
14635,1:NewYork
14636,1:NewYork
14637,1:NewYork
14638,1:NewYork
14639,1:NewYork
14640,1:NewYork
14641,1:NewYork
14642,1:NewYork
14643,1:NewYork
14644,1:NewYork
14645,1:NewYork
14646,1:NewYork
14647,2:California
14648,1:NewYork
14649,1:NewYork
14650,1:NewYork
14651,1:NewYork
14652,1:NewYork
14653,1:NewYork
14654,1:NewYork
14655,1:NewYork
14656,1:NewYork
14657,1:NewYork
14658,1:NewYork
14659,1:NewYork
14660,1:NewYork
14661,1:NewYork
14662,1:NewYork
14663,1:NewYork
14664,1:NewYork
14665,1:NewYork
14666,1:NewYork
14787,1:NewYork
14788,1:NewYork
14789,2:California
14790,1:NewYork
14791,1:NewYork
14792,1:NewYork
14793,1:NewYork
14794,2:California
14795,1:NewYork
14796,1:NewYork
14797,1:NewYork
14798,1:NewYork
14799,1:NewYork
14800,3:Georgia
14801,1:NewYork
14802,1:NewYork
14803,1:NewYork
14804,1:NewYork
14805,1:NewYork
14806,1:NewYork
14807,1:NewYork
14808,1:NewYork
14809,1:NewYork
14810,1:NewYork
14811,1:NewYork
14812,1:NewYork
14813,1:NewYork
14814,1:NewYork
14815,1:NewYork
14816,1:NewYork
14817,1:NewYork
14818,1:NewYork
14819,1:NewYork
14820,1:NewYork
14821,1:NewYork
14822,1:NewYork
14823,1:NewYork
14824,1:NewYork
14825,1:NewYork
14826,1:NewYork
14827,1:NewYork
14828,1:NewYork
14829,1:NewYork
14830,1:NewYork
14831,1:NewYork
14832,1:NewYork
14833,1:NewYork
14834,1:NewYork
14835,1:NewYork
14836,1:NewYork
14837,1:NewYork
14838,1:NewYork
14839,1:NewYork
14938,1:NewYork
14939,1:NewYork
14940,1:NewYork
14941,1:NewYork
14942,1:NewYork
14943,1:NewYork
14944,1:NewYork
14945,1:NewYork
14946,1:NewYork
14947,1:NewYork
14948,1:NewYork
14949,1:NewYork
14950,1:NewYork
14951,1:NewYork
14952,1:NewYork
14953,1:NewYork
14954,1:NewYork
14955,1:NewYork
14956,1:NewYork
14957,1:NewYork
14958,1:NewYork
14959,2:California
14960,1:NewYork
14961,1:NewYork
14962,1:NewYork
14963,1:NewYork
14964,1:NewYork
14965,1:NewYork
14966,1:NewYork
14967,1:NewYork
15029,1:NewYork
15030,1:NewYork
15031,1:NewYork
15032,1:NewYork
15033,1:NewYork
15034,1:NewYork
15035,1:NewYork
15036,1:NewYork
15037,1:NewYork
15038,1:NewYork
15039,1:NewYork
15040,1:NewYork
15041,1:NewYork
15042,1:NewYork
15043,1:NewYork
15044,1:NewYork
15045,1:NewYork
15046,1:NewYork
15047,1:NewYork
15048,1:NewYork
15049,1:NewYork
15050,1:NewYork
15051,1:NewYork
15052,1:NewYork
15053,1:NewYork
15054,1:NewYork
15055,1:NewYork
15056,1:NewYork
15057,1:NewYork
15058,1:NewYork
15059,1:NewYork
15060,1:NewYork
15061,1:NewYork
15062,1:NewYork
15063,1:NewYork
15064,1:NewYork
15065,1:NewYork
15066,1:NewYork
15067,1:NewYork
15068,1:NewYork
15069,1:NewYork
15070,1:NewYork
15071,1:NewYork
15072,1:NewYork
15073,1:NewYork
15074,1:NewYork
15075,1:NewYork
15076,1:NewYork
15077,1:NewYork
15078,1:NewYork
15079,1:NewYork
15080,1:NewYork
15081,1:NewYork
15082,1:NewYork
15083,1:NewYork
15084,1:NewYork
15085,1:NewYork
15086,1:NewYork
